Ind,Rep,Side,Sex,Dimension,Arcade,Class,Position,Trait,Value
F31,7,L,female,breadth,mn,premolar,4,mnp4,NA
F31,7,L,female,breadth,mx,molar,1,mxm1,NA
F31,7,L,female,breadth,mx,molar,2,mxm2,NA
F31,7,L,female,breadth,mx,molar,3,mxm3,10.98
F31,7,L,female,breadth,mx,premolar,4,mxp4,NA
F31,8,R,female,breadth,mn,molar,1,mnm1,NA
F31,8,R,female,breadth,mn,molar,2,mnm2,NA
F31,8,R,female,breadth,mn,molar,3,mnm3,NA
F31,8,R,female,breadth,mn,premolar,4,mnp4,NA
F31,8,R,female,breadth,mx,molar,1,mxm1,NA
F31,8,R,female,breadth,mx,molar,2,mxm2,NA
F31,8,R,female,breadth,mx,molar,3,mxm3,10.79
F31,8,R,female,breadth,mx,premolar,4,mxp4,NA
F31,8,L,female,breadth,mn,molar,1,mnm1,NA
F31,8,L,female,breadth,mn,molar,2,mnm2,NA
F31,8,L,female,breadth,mn,molar,3,mnm3,NA
F31,8,L,female,breadth,mn,premolar,4,mnp4,NA
F31,8,L,female,breadth,mx,molar,1,mxm1,NA
F31,8,L,female,breadth,mx,molar,2,mxm2,NA
F31,8,L,female,breadth,mx,molar,3,mxm3,10.96
F31,8,L,female,breadth,mx,premolar,4,mxp4,NA
F31,9,R,female,breadth,mn,molar,1,mnm1,NA
F31,9,R,female,breadth,mn,molar,2,mnm2,NA
F31,9,R,female,breadth,mn,molar,3,mnm3,NA
F31,9,R,female,breadth,mn,premolar,4,mnp4,NA
F31,9,R,female,breadth,mx,molar,1,mxm1,NA
F31,9,R,female,breadth,mx,molar,2,mxm2,NA
F31,9,R,female,breadth,mx,molar,3,mxm3,10.87
F31,9,R,female,breadth,mx,premolar,4,mxp4,NA
F31,9,L,female,breadth,mn,molar,1,mnm1,NA
F31,9,L,female,breadth,mn,molar,2,mnm2,NA
F31,9,L,female,breadth,mn,molar,3,mnm3,NA
F31,9,L,female,breadth,mn,premolar,4,mnp4,NA
F31,9,L,female,breadth,mx,molar,1,mxm1,NA
F31,9,L,female,breadth,mx,molar,2,mxm2,NA
F31,9,L,female,breadth,mx,molar,3,mxm3,10.88
F31,9,L,female,breadth,mx,premolar,4,mxp4,NA
F31,10,R,female,breadth,mn,molar,1,mnm1,NA
F31,10,R,female,breadth,mn,molar,2,mnm2,NA
F31,10,R,female,breadth,mn,molar,3,mnm3,NA
F31,10,R,female,breadth,mn,premolar,4,mnp4,NA
F31,10,R,female,breadth,mx,molar,1,mxm1,NA
F31,10,R,female,breadth,mx,molar,2,mxm2,NA
F31,10,R,female,breadth,mx,molar,3,mxm3,10.94
F31,10,R,female,breadth,mx,premolar,4,mxp4,NA
F31,10,L,female,breadth,mn,molar,1,mnm1,NA
F31,10,L,female,breadth,mn,molar,2,mnm2,NA
F31,10,L,female,breadth,mn,molar,3,mnm3,NA
F31,10,L,female,breadth,mn,premolar,4,mnp4,NA
F31,10,L,female,breadth,mx,molar,1,mxm1,NA
F31,10,L,female,breadth,mx,molar,2,mxm2,NA
F31,10,L,female,breadth,mx,molar,3,mxm3,10.92
F31,10,L,female,breadth,mx,premolar,4,mxp4,NA
F32,1,R,female,breadth,mn,molar,1,mnm1,NA
F32,1,R,female,breadth,mn,molar,2,mnm2,NA
F32,1,R,female,breadth,mn,molar,3,mnm3,NA
F32,1,R,female,breadth,mn,premolar,4,mnp4,NA
F32,1,R,female,breadth,mx,molar,1,mxm1,9.62
F32,1,R,female,breadth,mx,molar,2,mxm2,NA
F32,1,R,female,breadth,mx,molar,3,mxm3,11.29
F32,1,R,female,breadth,mx,premolar,4,mxp4,NA
F32,1,L,female,breadth,mn,molar,1,mnm1,NA
F32,1,L,female,breadth,mn,molar,2,mnm2,NA
F32,1,L,female,breadth,mn,molar,3,mnm3,NA
F32,1,L,female,breadth,mn,premolar,4,mnp4,NA
F32,1,L,female,breadth,mx,molar,1,mxm1,9.85
F32,1,L,female,breadth,mx,molar,2,mxm2,NA
F32,1,L,female,breadth,mx,molar,3,mxm3,11.42
F32,1,L,female,breadth,mx,premolar,4,mxp4,NA
F32,2,R,female,breadth,mn,molar,1,mnm1,NA
F32,2,R,female,breadth,mn,molar,2,mnm2,NA
F32,2,R,female,breadth,mn,molar,3,mnm3,NA
F32,2,R,female,breadth,mn,premolar,4,mnp4,NA
F32,2,R,female,breadth,mx,molar,1,mxm1,9.63
F32,2,R,female,breadth,mx,molar,2,mxm2,NA
F32,2,R,female,breadth,mx,molar,3,mxm3,11.41
F32,2,R,female,breadth,mx,premolar,4,mxp4,NA
F32,2,L,female,breadth,mn,molar,1,mnm1,NA
F32,2,L,female,breadth,mn,molar,2,mnm2,NA
F32,2,L,female,breadth,mn,molar,3,mnm3,NA
F32,2,L,female,breadth,mn,premolar,4,mnp4,NA
F32,2,L,female,breadth,mx,molar,1,mxm1,9.85
F32,2,L,female,breadth,mx,molar,2,mxm2,NA
F32,2,L,female,breadth,mx,molar,3,mxm3,11.58
F32,2,L,female,breadth,mx,premolar,4,mxp4,NA
F32,3,R,female,breadth,mn,molar,1,mnm1,NA
F32,3,R,female,breadth,mn,molar,2,mnm2,NA
F32,3,R,female,breadth,mn,molar,3,mnm3,NA
F32,3,R,female,breadth,mn,premolar,4,mnp4,NA
F32,3,R,female,breadth,mx,molar,1,mxm1,9.63
F32,3,R,female,breadth,mx,molar,2,mxm2,NA
F32,3,R,female,breadth,mx,molar,3,mxm3,11.14
F32,3,R,female,breadth,mx,premolar,4,mxp4,NA
F32,3,L,female,breadth,mn,molar,1,mnm1,NA
F32,3,L,female,breadth,mn,molar,2,mnm2,NA
F32,3,L,female,breadth,mn,molar,3,mnm3,NA
F32,3,L,female,breadth,mn,premolar,4,mnp4,NA
F32,3,L,female,breadth,mx,molar,1,mxm1,9.96
F32,3,L,female,breadth,mx,molar,2,mxm2,NA
F32,3,L,female,breadth,mx,molar,3,mxm3,11.45
F32,3,L,female,breadth,mx,premolar,4,mxp4,NA
F32,4,R,female,breadth,mn,molar,1,mnm1,NA
F32,4,R,female,breadth,mn,molar,2,mnm2,NA
F32,4,R,female,breadth,mn,molar,3,mnm3,NA
F32,4,R,female,breadth,mn,premolar,4,mnp4,NA
F32,4,R,female,breadth,mx,molar,1,mxm1,9.64
F32,4,R,female,breadth,mx,molar,2,mxm2,NA
F32,4,R,female,breadth,mx,molar,3,mxm3,11.31
F32,4,R,female,breadth,mx,premolar,4,mxp4,NA
F32,4,L,female,breadth,mn,molar,1,mnm1,NA
F32,4,L,female,breadth,mn,molar,2,mnm2,NA
F32,4,L,female,breadth,mn,molar,3,mnm3,NA
F32,4,L,female,breadth,mn,premolar,4,mnp4,NA
F32,4,L,female,breadth,mx,molar,1,mxm1,9.87
F32,4,L,female,breadth,mx,molar,2,mxm2,NA
F32,4,L,female,breadth,mx,molar,3,mxm3,10.72
F32,4,L,female,breadth,mx,premolar,4,mxp4,NA
F32,5,R,female,breadth,mn,molar,1,mnm1,NA
F32,5,R,female,breadth,mn,molar,2,mnm2,NA
F32,5,R,female,breadth,mn,molar,3,mnm3,NA
F32,5,R,female,breadth,mn,premolar,4,mnp4,NA
F32,5,R,female,breadth,mx,molar,1,mxm1,9.67
F32,5,R,female,breadth,mx,molar,2,mxm2,NA
F32,5,R,female,breadth,mx,molar,3,mxm3,11.08
F32,5,R,female,breadth,mx,premolar,4,mxp4,NA
F32,5,L,female,breadth,mn,molar,1,mnm1,NA
F32,5,L,female,breadth,mn,molar,2,mnm2,NA
F32,5,L,female,breadth,mn,molar,3,mnm3,NA
F32,5,L,female,breadth,mn,premolar,4,mnp4,NA
F32,5,L,female,breadth,mx,molar,1,mxm1,9.86
F32,5,L,female,breadth,mx,molar,2,mxm2,NA
F32,5,L,female,breadth,mx,molar,3,mxm3,11.42
F32,5,L,female,breadth,mx,premolar,4,mxp4,NA
F32,6,R,female,breadth,mn,molar,1,mnm1,NA
F32,6,R,female,breadth,mn,molar,2,mnm2,NA
F32,6,R,female,breadth,mn,molar,3,mnm3,NA
F32,6,R,female,breadth,mn,premolar,4,mnp4,NA
F32,6,R,female,breadth,mx,molar,1,mxm1,9.64
F32,6,R,female,breadth,mx,molar,2,mxm2,NA
F32,6,R,female,breadth,mx,molar,3,mxm3,10.83
F32,6,R,female,breadth,mx,premolar,4,mxp4,NA
F32,6,L,female,breadth,mn,molar,1,mnm1,NA
F32,6,L,female,breadth,mn,molar,2,mnm2,NA
F32,6,L,female,breadth,mn,molar,3,mnm3,NA
F32,6,L,female,breadth,mn,premolar,4,mnp4,NA
F32,6,L,female,breadth,mx,molar,1,mxm1,9.68
F32,6,L,female,breadth,mx,molar,2,mxm2,NA
F32,6,L,female,breadth,mx,molar,3,mxm3,10.98
F32,6,L,female,breadth,mx,premolar,4,mxp4,NA
F32,7,R,female,breadth,mn,molar,1,mnm1,NA
F32,7,R,female,breadth,mn,molar,2,mnm2,NA
F32,7,R,female,breadth,mn,molar,3,mnm3,NA
F32,7,R,female,breadth,mn,premolar,4,mnp4,NA
F32,7,R,female,breadth,mx,molar,1,mxm1,9.65
F32,7,R,female,breadth,mx,molar,2,mxm2,NA
F32,7,R,female,breadth,mx,molar,3,mxm3,10.96
F32,7,R,female,breadth,mx,premolar,4,mxp4,NA
F32,7,L,female,breadth,mn,molar,1,mnm1,NA
F32,7,L,female,breadth,mn,molar,2,mnm2,NA
F32,7,L,female,breadth,mn,molar,3,mnm3,NA
F32,7,L,female,breadth,mn,premolar,4,mnp4,NA
F32,7,L,female,breadth,mx,molar,1,mxm1,9.77
F32,7,L,female,breadth,mx,molar,2,mxm2,NA
F32,7,L,female,breadth,mx,molar,3,mxm3,10.98
F32,7,L,female,breadth,mx,premolar,4,mxp4,NA
F32,8,R,female,breadth,mn,molar,1,mnm1,NA
F32,8,R,female,breadth,mn,molar,2,mnm2,NA
F32,8,R,female,breadth,mn,molar,3,mnm3,NA
F32,8,R,female,breadth,mn,premolar,4,mnp4,NA
F32,8,R,female,breadth,mx,molar,1,mxm1,9.61
F32,8,R,female,breadth,mx,molar,2,mxm2,NA
F32,8,R,female,breadth,mx,molar,3,mxm3,10.71
F32,8,R,female,breadth,mx,premolar,4,mxp4,NA
F32,8,L,female,breadth,mn,molar,1,mnm1,NA
F32,8,L,female,breadth,mn,molar,2,mnm2,NA
F32,8,L,female,breadth,mn,molar,3,mnm3,NA
F32,8,L,female,breadth,mn,premolar,4,mnp4,NA
F32,8,L,female,breadth,mx,molar,1,mxm1,9.74
F32,8,L,female,breadth,mx,molar,2,mxm2,NA
F32,8,L,female,breadth,mx,molar,3,mxm3,10.86
F32,8,L,female,breadth,mx,premolar,4,mxp4,NA
F32,9,R,female,breadth,mn,molar,1,mnm1,NA
F32,9,R,female,breadth,mn,molar,2,mnm2,NA
F32,9,R,female,breadth,mn,molar,3,mnm3,NA
F32,9,R,female,breadth,mn,premolar,4,mnp4,NA
F32,9,R,female,breadth,mx,molar,1,mxm1,9.64
F32,9,R,female,breadth,mx,molar,2,mxm2,NA
F32,9,R,female,breadth,mx,molar,3,mxm3,11.33
F32,9,R,female,breadth,mx,premolar,4,mxp4,NA
F32,9,L,female,breadth,mn,molar,1,mnm1,NA
F32,9,L,female,breadth,mn,molar,2,mnm2,NA
F32,9,L,female,breadth,mn,molar,3,mnm3,NA
F32,9,L,female,breadth,mn,premolar,4,mnp4,NA
F32,9,L,female,breadth,mx,molar,1,mxm1,9.81
F32,9,L,female,breadth,mx,molar,2,mxm2,NA
F32,9,L,female,breadth,mx,molar,3,mxm3,11.49
F32,9,L,female,breadth,mx,premolar,4,mxp4,NA
F32,10,R,female,breadth,mn,molar,1,mnm1,NA
F32,10,R,female,breadth,mn,molar,2,mnm2,NA
F32,10,R,female,breadth,mn,molar,3,mnm3,NA
F32,10,R,female,breadth,mn,premolar,4,mnp4,NA
F32,10,R,female,breadth,mx,molar,1,mxm1,9.59
F32,10,R,female,breadth,mx,molar,2,mxm2,NA
F32,10,R,female,breadth,mx,molar,3,mxm3,11.31
F32,10,R,female,breadth,mx,premolar,4,mxp4,NA
F32,10,L,female,breadth,mn,molar,1,mnm1,NA
F32,10,L,female,breadth,mn,molar,2,mnm2,NA
F32,10,L,female,breadth,mn,molar,3,mnm3,NA
F32,10,L,female,breadth,mn,premolar,4,mnp4,NA
F32,10,L,female,breadth,mx,molar,1,mxm1,9.83
F32,10,L,female,breadth,mx,molar,2,mxm2,NA
F32,10,L,female,breadth,mx,molar,3,mxm3,11.36
F32,10,L,female,breadth,mx,premolar,4,mxp4,NA
F33,1,R,female,breadth,mn,molar,1,mnm1,8.34
F33,1,R,female,breadth,mn,molar,2,mnm2,9.89
F33,1,R,female,breadth,mn,molar,3,mnm3,10.23
F33,1,R,female,breadth,mn,premolar,4,mnp4,6.94
F33,1,R,female,breadth,mx,molar,1,mxm1,NA
F33,1,R,female,breadth,mx,molar,2,mxm2,NA
F33,1,R,female,breadth,mx,molar,3,mxm3,NA
F33,1,R,female,breadth,mx,premolar,4,mxp4,NA
F33,1,L,female,breadth,mn,molar,1,mnm1,8.29
F33,1,L,female,breadth,mn,molar,2,mnm2,9.89
F33,1,L,female,breadth,mn,molar,3,mnm3,10.23
F33,1,L,female,breadth,mn,premolar,4,mnp4,6.73
F33,1,L,female,breadth,mx,molar,1,mxm1,NA
F33,1,L,female,breadth,mx,molar,2,mxm2,NA
F33,1,L,female,breadth,mx,molar,3,mxm3,NA
F33,1,L,female,breadth,mx,premolar,4,mxp4,NA
F33,2,R,female,breadth,mn,molar,1,mnm1,8.32
F33,2,R,female,breadth,mn,molar,2,mnm2,9.87
F33,2,R,female,breadth,mn,molar,3,mnm3,10.19
F33,2,R,female,breadth,mn,premolar,4,mnp4,6.89
F33,2,R,female,breadth,mx,molar,1,mxm1,NA
F33,2,R,female,breadth,mx,molar,2,mxm2,NA
F33,2,R,female,breadth,mx,molar,3,mxm3,NA
F33,2,R,female,breadth,mx,premolar,4,mxp4,NA
F33,2,L,female,breadth,mn,molar,1,mnm1,8.43
F33,2,L,female,breadth,mn,molar,2,mnm2,9.99
F33,2,L,female,breadth,mn,molar,3,mnm3,10.35
F33,2,L,female,breadth,mn,premolar,4,mnp4,6.82
F33,2,L,female,breadth,mx,molar,1,mxm1,NA
F33,2,L,female,breadth,mx,molar,2,mxm2,NA
F33,2,L,female,breadth,mx,molar,3,mxm3,NA
F33,2,L,female,breadth,mx,premolar,4,mxp4,NA
F33,3,R,female,breadth,mn,molar,1,mnm1,8.35
F33,3,R,female,breadth,mn,molar,2,mnm2,9.87
F33,3,R,female,breadth,mn,molar,3,mnm3,10.18
F33,3,R,female,breadth,mn,premolar,4,mnp4,6.97
F33,3,R,female,breadth,mx,molar,1,mxm1,NA
F33,3,R,female,breadth,mx,molar,2,mxm2,NA
F33,3,R,female,breadth,mx,molar,3,mxm3,NA
F33,3,R,female,breadth,mx,premolar,4,mxp4,NA
F33,3,L,female,breadth,mn,molar,1,mnm1,8.41
F33,3,L,female,breadth,mn,molar,2,mnm2,9.98
F33,3,L,female,breadth,mn,molar,3,mnm3,10.34
F33,3,L,female,breadth,mn,premolar,4,mnp4,6.79
F33,3,L,female,breadth,mx,molar,1,mxm1,NA
F33,3,L,female,breadth,mx,molar,2,mxm2,NA
F33,3,L,female,breadth,mx,molar,3,mxm3,NA
F33,3,L,female,breadth,mx,premolar,4,mxp4,NA
F33,4,R,female,breadth,mn,molar,1,mnm1,8.34
F33,4,R,female,breadth,mn,molar,2,mnm2,9.79
F33,4,R,female,breadth,mn,molar,3,mnm3,10.21
F33,4,R,female,breadth,mn,premolar,4,mnp4,6.87
F33,4,R,female,breadth,mx,molar,1,mxm1,NA
F33,4,R,female,breadth,mx,molar,2,mxm2,NA
F33,4,R,female,breadth,mx,molar,3,mxm3,NA
F33,4,R,female,breadth,mx,premolar,4,mxp4,NA
F33,4,L,female,breadth,mn,molar,1,mnm1,8.38
F33,4,L,female,breadth,mn,molar,2,mnm2,9.98
F33,4,L,female,breadth,mn,molar,3,mnm3,10.32
F33,4,L,female,breadth,mn,premolar,4,mnp4,6.78
F33,4,L,female,breadth,mx,molar,1,mxm1,NA
F33,4,L,female,breadth,mx,molar,2,mxm2,NA
F33,4,L,female,breadth,mx,molar,3,mxm3,NA
F33,4,L,female,breadth,mx,premolar,4,mxp4,NA
F33,5,R,female,breadth,mn,molar,1,mnm1,8.18
F33,5,R,female,breadth,mn,molar,2,mnm2,9.98
F33,5,R,female,breadth,mn,molar,3,mnm3,10.19
F33,5,R,female,breadth,mn,premolar,4,mnp4,6.93
F33,5,R,female,breadth,mx,molar,1,mxm1,NA
F33,5,R,female,breadth,mx,molar,2,mxm2,NA
F33,5,R,female,breadth,mx,molar,3,mxm3,NA
F33,5,R,female,breadth,mx,premolar,4,mxp4,NA
F33,5,L,female,breadth,mn,molar,1,mnm1,8.37
F33,5,L,female,breadth,mn,molar,2,mnm2,9.99
F33,5,L,female,breadth,mn,molar,3,mnm3,10.28
F33,5,L,female,breadth,mn,premolar,4,mnp4,6.85
F33,5,L,female,breadth,mx,molar,1,mxm1,NA
F33,5,L,female,breadth,mx,molar,2,mxm2,NA
F33,5,L,female,breadth,mx,molar,3,mxm3,NA
F33,5,L,female,breadth,mx,premolar,4,mxp4,NA
F33,6,R,female,breadth,mn,molar,1,mnm1,8.31
F33,6,R,female,breadth,mn,molar,2,mnm2,9.95
F33,6,R,female,breadth,mn,molar,3,mnm3,10.16
F33,6,R,female,breadth,mn,premolar,4,mnp4,6.94
F33,6,R,female,breadth,mx,molar,1,mxm1,NA
F33,6,R,female,breadth,mx,molar,2,mxm2,NA
F33,6,R,female,breadth,mx,molar,3,mxm3,NA
F33,6,R,female,breadth,mx,premolar,4,mxp4,NA
F33,6,L,female,breadth,mn,molar,1,mnm1,8.29
F33,6,L,female,breadth,mn,molar,2,mnm2,9.96
F33,6,L,female,breadth,mn,molar,3,mnm3,10.35
F33,6,L,female,breadth,mn,premolar,4,mnp4,6.81
F33,6,L,female,breadth,mx,molar,1,mxm1,NA
F33,6,L,female,breadth,mx,molar,2,mxm2,NA
F33,6,L,female,breadth,mx,molar,3,mxm3,NA
F33,6,L,female,breadth,mx,premolar,4,mxp4,NA
F33,7,R,female,breadth,mn,molar,1,mnm1,8.33
F33,7,R,female,breadth,mn,molar,2,mnm2,9.66
F33,7,R,female,breadth,mn,molar,3,mnm3,10.23
F33,7,R,female,breadth,mn,premolar,4,mnp4,6.88
F33,7,R,female,breadth,mx,molar,1,mxm1,NA
F33,7,R,female,breadth,mx,molar,2,mxm2,NA
F33,7,R,female,breadth,mx,molar,3,mxm3,NA
F33,7,R,female,breadth,mx,premolar,4,mxp4,NA
F33,7,L,female,breadth,mn,molar,1,mnm1,8.18
F33,7,L,female,breadth,mn,molar,2,mnm2,9.91
F33,7,L,female,breadth,mn,molar,3,mnm3,10.42
F33,7,L,female,breadth,mn,premolar,4,mnp4,6.84
F33,7,L,female,breadth,mx,molar,1,mxm1,NA
F33,7,L,female,breadth,mx,molar,2,mxm2,NA
F33,7,L,female,breadth,mx,molar,3,mxm3,NA
F33,7,L,female,breadth,mx,premolar,4,mxp4,NA
F33,8,R,female,breadth,mn,molar,1,mnm1,8.39
F33,8,R,female,breadth,mn,molar,2,mnm2,9.89
F33,8,R,female,breadth,mn,molar,3,mnm3,10.25
F33,8,R,female,breadth,mn,premolar,4,mnp4,6.93
F33,8,R,female,breadth,mx,molar,1,mxm1,NA
F33,8,R,female,breadth,mx,molar,2,mxm2,NA
F33,8,R,female,breadth,mx,molar,3,mxm3,NA
F33,8,R,female,breadth,mx,premolar,4,mxp4,NA
F33,8,L,female,breadth,mn,molar,1,mnm1,8.15
F33,8,L,female,breadth,mn,molar,2,mnm2,9.97
F33,8,L,female,breadth,mn,molar,3,mnm3,10.29
F33,8,L,female,breadth,mn,premolar,4,mnp4,6.67
F33,8,L,female,breadth,mx,molar,1,mxm1,NA
F33,8,L,female,breadth,mx,molar,2,mxm2,NA
F33,8,L,female,breadth,mx,molar,3,mxm3,NA
F33,8,L,female,breadth,mx,premolar,4,mxp4,NA
F33,9,R,female,breadth,mn,molar,1,mnm1,8.36
F33,9,R,female,breadth,mn,molar,2,mnm2,9.64
F33,9,R,female,breadth,mn,molar,3,mnm3,10.19
F33,9,R,female,breadth,mn,premolar,4,mnp4,6.89
F33,9,R,female,breadth,mx,molar,1,mxm1,NA
F33,9,R,female,breadth,mx,molar,2,mxm2,NA
F33,9,R,female,breadth,mx,molar,3,mxm3,NA
F33,9,R,female,breadth,mx,premolar,4,mxp4,NA
F33,9,L,female,breadth,mn,molar,1,mnm1,8.33
F33,9,L,female,breadth,mn,molar,2,mnm2,9.99
F33,9,L,female,breadth,mn,molar,3,mnm3,10.33
F33,9,L,female,breadth,mn,premolar,4,mnp4,6.76
F33,9,L,female,breadth,mx,molar,1,mxm1,NA
F33,9,L,female,breadth,mx,molar,2,mxm2,NA
F33,9,L,female,breadth,mx,molar,3,mxm3,NA
F33,9,L,female,breadth,mx,premolar,4,mxp4,NA
F33,10,R,female,breadth,mn,molar,1,mnm1,8.31
F33,10,R,female,breadth,mn,molar,2,mnm2,9.77
F33,10,R,female,breadth,mn,molar,3,mnm3,10.21
F33,10,R,female,breadth,mn,premolar,4,mnp4,6.95
F33,10,R,female,breadth,mx,molar,1,mxm1,NA
F33,10,R,female,breadth,mx,molar,2,mxm2,NA
F33,10,R,female,breadth,mx,molar,3,mxm3,NA
F33,10,R,female,breadth,mx,premolar,4,mxp4,NA
F33,10,L,female,breadth,mn,molar,1,mnm1,8.23
F33,10,L,female,breadth,mn,molar,2,mnm2,9.89
F33,10,L,female,breadth,mn,molar,3,mnm3,10.24
F33,10,L,female,breadth,mn,premolar,4,mnp4,6.77
F33,10,L,female,breadth,mx,molar,1,mxm1,NA
F33,10,L,female,breadth,mx,molar,2,mxm2,NA
F33,10,L,female,breadth,mx,molar,3,mxm3,NA
F33,10,L,female,breadth,mx,premolar,4,mxp4,NA
F34,1,R,female,breadth,mn,molar,1,mnm1,NA
F34,1,R,female,breadth,mn,molar,2,mnm2,NA
F34,1,R,female,breadth,mn,molar,3,mnm3,NA
F34,1,R,female,breadth,mn,premolar,4,mnp4,NA
F34,1,R,female,breadth,mx,molar,1,mxm1,9.46
F34,1,R,female,breadth,mx,molar,2,mxm2,NA
F34,1,R,female,breadth,mx,molar,3,mxm3,11.06
F34,1,R,female,breadth,mx,premolar,4,mxp4,NA
F34,1,L,female,breadth,mn,molar,1,mnm1,NA
F34,1,L,female,breadth,mn,molar,2,mnm2,NA
F34,1,L,female,breadth,mn,molar,3,mnm3,NA
F34,1,L,female,breadth,mn,premolar,4,mnp4,NA
F34,1,L,female,breadth,mx,molar,1,mxm1,10.17
F34,1,L,female,breadth,mx,molar,2,mxm2,NA
F34,1,L,female,breadth,mx,molar,3,mxm3,11.13
F34,1,L,female,breadth,mx,premolar,4,mxp4,NA
F34,2,R,female,breadth,mn,molar,1,mnm1,NA
F34,2,R,female,breadth,mn,molar,2,mnm2,NA
F34,2,R,female,breadth,mn,molar,3,mnm3,NA
F34,2,R,female,breadth,mn,premolar,4,mnp4,NA
F34,2,R,female,breadth,mx,molar,1,mxm1,9.47
F34,2,R,female,breadth,mx,molar,2,mxm2,NA
F34,2,R,female,breadth,mx,molar,3,mxm3,10.98
F34,2,R,female,breadth,mx,premolar,4,mxp4,NA
F34,2,L,female,breadth,mn,molar,1,mnm1,NA
F34,2,L,female,breadth,mn,molar,2,mnm2,NA
F34,2,L,female,breadth,mn,molar,3,mnm3,NA
F34,2,L,female,breadth,mn,premolar,4,mnp4,NA
F34,2,L,female,breadth,mx,molar,1,mxm1,10.02
F34,2,L,female,breadth,mx,molar,2,mxm2,NA
F34,2,L,female,breadth,mx,molar,3,mxm3,11.15
F34,2,L,female,breadth,mx,premolar,4,mxp4,NA
F34,3,R,female,breadth,mn,molar,1,mnm1,NA
F34,3,R,female,breadth,mn,molar,2,mnm2,NA
F34,3,R,female,breadth,mn,molar,3,mnm3,NA
F34,3,R,female,breadth,mn,premolar,4,mnp4,NA
F34,3,R,female,breadth,mx,molar,1,mxm1,9.62
F34,3,R,female,breadth,mx,molar,2,mxm2,NA
F34,3,R,female,breadth,mx,molar,3,mxm3,10.98
F34,3,R,female,breadth,mx,premolar,4,mxp4,NA
F34,3,L,female,breadth,mn,molar,1,mnm1,NA
F34,3,L,female,breadth,mn,molar,2,mnm2,NA
F34,3,L,female,breadth,mn,molar,3,mnm3,NA
F34,3,L,female,breadth,mn,premolar,4,mnp4,NA
F34,3,L,female,breadth,mx,molar,1,mxm1,10.15
F34,3,L,female,breadth,mx,molar,2,mxm2,NA
F34,3,L,female,breadth,mx,molar,3,mxm3,10.89
F34,3,L,female,breadth,mx,premolar,4,mxp4,NA
F34,4,R,female,breadth,mn,molar,1,mnm1,NA
F34,4,R,female,breadth,mn,molar,2,mnm2,NA
F34,4,R,female,breadth,mn,molar,3,mnm3,NA
F34,4,R,female,breadth,mn,premolar,4,mnp4,NA
F34,4,R,female,breadth,mx,molar,1,mxm1,9.45
F34,4,R,female,breadth,mx,molar,2,mxm2,NA
F34,4,R,female,breadth,mx,molar,3,mxm3,10.99
F34,4,R,female,breadth,mx,premolar,4,mxp4,NA
F34,4,L,female,breadth,mn,molar,1,mnm1,NA
F34,4,L,female,breadth,mn,molar,2,mnm2,NA
F34,4,L,female,breadth,mn,molar,3,mnm3,NA
F34,4,L,female,breadth,mn,premolar,4,mnp4,NA
F34,4,L,female,breadth,mx,molar,1,mxm1,9.96
F34,4,L,female,breadth,mx,molar,2,mxm2,NA
F34,4,L,female,breadth,mx,molar,3,mxm3,10.94
F34,4,L,female,breadth,mx,premolar,4,mxp4,NA
F34,5,R,female,breadth,mn,molar,1,mnm1,NA
F34,5,R,female,breadth,mn,molar,2,mnm2,NA
F34,5,R,female,breadth,mn,molar,3,mnm3,NA
F34,5,R,female,breadth,mn,premolar,4,mnp4,NA
F34,5,R,female,breadth,mx,molar,1,mxm1,9.56
F34,5,R,female,breadth,mx,molar,2,mxm2,NA
F34,5,R,female,breadth,mx,molar,3,mxm3,10.96
F34,5,R,female,breadth,mx,premolar,4,mxp4,NA
F34,5,L,female,breadth,mn,molar,1,mnm1,NA
F34,5,L,female,breadth,mn,molar,2,mnm2,NA
F34,5,L,female,breadth,mn,molar,3,mnm3,NA
F34,5,L,female,breadth,mn,premolar,4,mnp4,NA
F34,5,L,female,breadth,mx,molar,1,mxm1,9.97
F34,5,L,female,breadth,mx,molar,2,mxm2,NA
F34,5,L,female,breadth,mx,molar,3,mxm3,10.99
F34,5,L,female,breadth,mx,premolar,4,mxp4,NA
F34,6,R,female,breadth,mn,molar,1,mnm1,NA
F34,6,R,female,breadth,mn,molar,2,mnm2,NA
F34,6,R,female,breadth,mn,molar,3,mnm3,NA
F34,6,R,female,breadth,mn,premolar,4,mnp4,NA
F34,6,R,female,breadth,mx,molar,1,mxm1,9.62
F34,6,R,female,breadth,mx,molar,2,mxm2,NA
F34,6,R,female,breadth,mx,molar,3,mxm3,10.97
F34,6,R,female,breadth,mx,premolar,4,mxp4,NA
F34,6,L,female,breadth,mn,molar,1,mnm1,NA
F34,6,L,female,breadth,mn,molar,2,mnm2,NA
F34,6,L,female,breadth,mn,molar,3,mnm3,NA
F34,6,L,female,breadth,mn,premolar,4,mnp4,NA
F34,6,L,female,breadth,mx,molar,1,mxm1,9.84
F34,6,L,female,breadth,mx,molar,2,mxm2,NA
F34,6,L,female,breadth,mx,molar,3,mxm3,10.96
F34,6,L,female,breadth,mx,premolar,4,mxp4,NA
F34,7,R,female,breadth,mn,molar,1,mnm1,NA
F34,7,R,female,breadth,mn,molar,2,mnm2,NA
F34,7,R,female,breadth,mn,molar,3,mnm3,NA
